chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	61057	925748	0.001644	0.003953	0.001868	-0.002868
contig_1888_segment0	264352	1049833	-0.015360	-0.040892	-0.017931	-0.010474
contig_1888_segment0	350479	1133473	0.001517	0.003781	0.001724	-0.003916
contig_1888_segment0	542399	1335921	-0.020767	-0.034540	-0.018152	-0.011366
contig_1888_segment0	759043	1572570	0.016366	0.019887	0.010892	0.005397
contig_1888_segment0	885801	1919482	0.006753	0.006011	0.003496	0.002653
contig_1888_segment0	925749	2090334	0.010555	0.008330	0.004840	0.003762
contig_1888_segment0	1049913	2339319	0.011891	0.008376	0.004961	0.004609
contig_1888_segment0	1133549	2500138	-0.006168	-0.004090	-0.002370	-0.003441
contig_1888_segment0	1335926	2675133	0.024881	0.016909	0.009428	0.009293
contig_1888_segment0	1573202	2799822	-0.000470	-0.000347	-0.000191	-0.002030
contig_1888_segment0	1919547	2884750	-0.010200	-0.009263	-0.004694	-0.005256
contig_1888_segment0	2091824	2963611	-0.009358	-0.009037	-0.004492	-0.004405
contig_1888_segment0	2339618	3058727	-0.009498	-0.009958	-0.004793	-0.002024
contig_1888_segment0	2500222	3138572	-0.004504	-0.004906	-0.002351	0.000047
contig_1888_segment0	2675140	3206447	-0.001726	-0.002018	-0.000964	0.002556
contig_1888_segment0	2799842	3304892	-0.018559	-0.022580	-0.010374	-0.003327
contig_1888_segment0	2884762	3433910	-0.010144	-0.011610	-0.005381	-0.000867
contig_1888_segment0	2963647	3582078	-0.003432	-0.003782	-0.001796	0.003529
contig_1888_segment0	3058790	3766865	0.011481	0.011951	0.005781	0.009535
contig_1888_segment0	3138659	3882157	0.020946	0.021238	0.010330	0.015025
contig_1888_segment0	3206448	3992868	0.011550	0.011312	0.005598	0.009798
contig_1888_segment0	3304908	4114486	-0.019170	-0.018704	-0.009118	-0.006487
contig_1888_segment0	3433950	4184420	-0.024048	-0.024603	-0.012085	-0.008426
contig_1888_segment0	3582091	4263170	-0.035919	-0.038048	-0.018377	-0.015758
contig_1888_segment0	3767261	4359506	-0.032835	-0.036614	-0.017140	-0.014305
contig_1888_segment0	3882392	4460717	-0.028980	-0.032176	-0.015198	-0.012393
contig_1888_segment0	3993124	4580540	-0.040700	-0.045205	-0.020595	-0.018617
contig_1888_segment0	4114513	4704151	-0.005500	-0.005988	-0.002817	-0.002759
contig_1888_segment0	4184485	4806794	-0.008322	-0.008942	-0.004191	-0.004060
contig_1888_segment0	4263171	4868976	-0.012359	-0.013834	-0.006307	-0.005865
contig_1888_segment0	4359568	4957257	-0.008427	-0.009577	-0.004422	-0.003296
contig_1888_segment0	4460801	5055779	-0.028174	-0.032270	-0.014794	-0.013309
contig_1888_segment0	4580582	5137772	-0.009716	-0.011592	-0.005230	-0.004504
contig_1888_segment0	4704193	5232351	-0.016912	-0.019978	-0.008998	-0.005421
contig_1888_segment0	4806906	5324223	-0.002532	-0.003004	-0.001356	0.001637
contig_1888_segment0	4869063	5400827	0.005272	0.006154	0.002827	0.005030
contig_1888_segment0	4957388	5482839	0.003292	0.003946	0.001781	0.002172
contig_1888_segment0	5055792	5548640	0.017067	0.021149	0.009417	0.009191
contig_1888_segment0	5137780	5621712	0.014287	0.017505	0.007999	0.008619
contig_1888_segment0	5232378	5700387	0.030385	0.038892	0.017577	0.016376
contig_1888_segment0	5324248	5790969	0.018337	0.023302	0.010561	0.008944
contig_1888_segment0	5400924	5916790	0.016825	0.020340	0.009160	0.008600
contig_1888_segment0	5482841	6046534	-0.017730	-0.020540	-0.009283	-0.008535
contig_1888_segment0	5548693	6147338	-0.028545	-0.032373	-0.014415	-0.013091
contig_1888_segment0	5621713	6225573	-0.038031	-0.044598	-0.019429	-0.019043
contig_1888_segment0	5700390	6314488	-0.047904	-0.055578	-0.024350	-0.026740
contig_1888_segment0	5790974	6413029	-0.038784	-0.045791	-0.019910	-0.022268
contig_1888_segment0	5916941	6520310	-0.035968	-0.042887	-0.018742	-0.019914
contig_1888_segment0	6046823	6643636	-0.014884	-0.017747	-0.007724	-0.009536
contig_1888_segment0	6147339	6786566	-0.001807	-0.002071	-0.000942	-0.004311
contig_1888_segment0	6225580	6892924	-0.000445	-0.000480	-0.000225	-0.001459
contig_1888_segment0	6314489	6986001	-0.004911	-0.005171	-0.002440	-0.001696
contig_1888_segment0	6413368	7089847	-0.024259	-0.024922	-0.011665	-0.010654
contig_1888_segment0	6520313	7165068	-0.026724	-0.027098	-0.012762	-0.012257
contig_1888_segment0	6643645	7232317	-0.002217	-0.002216	-0.001086	0.001247
contig_1888_segment0	6786768	7305391	-0.018691	-0.019581	-0.009371	-0.006956
contig_1888_segment0	6893144	7364529	-0.012648	-0.013794	-0.006406	-0.003405
contig_1888_segment0	6986027	7426315	-0.007096	-0.007941	-0.003675	-0.000739
contig_1888_segment0	7089875	7487861	0.007680	0.008610	0.004029	0.006196
contig_1888_segment0	7165092	7541823	0.009734	0.011177	0.005222	0.007739
contig_1888_segment0	7232336	7593293	-0.010960	-0.013244	-0.005765	-0.003546
contig_1888_segment0	7305451	7653572	0.001441	0.001723	0.000749	0.003650
contig_1888_segment0	7364588	7710417	0.002957	0.003560	0.001559	0.003111
contig_1888_segment0	7426386	7764073	-0.007494	-0.009199	-0.003941	-0.003626
contig_1888_segment0	7487899	7813978	0.002958	0.003778	0.001610	0.002207
contig_1888_segment0	7541832	7877900	0.006393	0.008218	0.003459	0.003021
contig_1888_segment0	7593363	7941415	0.002144	0.002803	0.001182	0.001115
contig_1888_segment0	7653586	8000312	-0.018006	-0.024797	-0.010128	-0.009808
contig_1888_segment0	7710444	8068478	-0.032684	-0.045530	-0.018456	-0.017950
contig_1888_segment0	7764155	8134583	-0.030454	-0.041600	-0.017190	-0.015610
contig_1888_segment0	7813984	8197206	-0.051259	-0.072008	-0.028618	-0.024608
contig_1888_segment0	7877914	8260759	-0.057322	-0.079335	-0.032042	-0.025472
contig_1888_segment0	7941471	8318209	-0.056211	-0.076635	-0.031753	-0.024733
contig_1888_segment0	8000326	8391874	-0.031073	-0.039816	-0.017168	-0.012416
contig_1888_segment0	8068541	8465905	-0.028193	-0.035807	-0.015657	-0.009572
contig_1888_segment0	8134602	8549509	-0.022385	-0.028332	-0.012236	-0.007282
contig_1888_segment0	8197363	8620881	-0.006705	-0.008177	-0.003680	-0.000911
contig_1888_segment0	8260768	8700032	0.008369	0.010314	0.004643	0.005501
contig_1888_segment0	8318315	8772978	0.014905	0.018450	0.008347	0.010906
contig_1888_segment0	8391882	8891314	0.011372	0.014178	0.006314	0.010500
contig_1888_segment0	8466006	9006448	0.001120	0.001338	0.000603	0.005565
contig_1888_segment0	8549511	9109191	0.005882	0.006822	0.003147	0.009246
contig_1888_segment0	8620882	9246899	-0.015229	-0.017036	-0.007884	0.000017
contig_1888_segment0	8700071	9364717	-0.035967	-0.039010	-0.018041	-0.009988
contig_1888_segment0	8772987	9527684	-0.041557	-0.044280	-0.020402	-0.014155
contig_1888_segment0	8891335	9675800	-0.051823	-0.054849	-0.025222	-0.020535
contig_1888_segment0	9006671	9792573	-0.035948	-0.037711	-0.017380	-0.012353
contig_1888_segment0	9109201	9888068	-0.052536	-0.055776	-0.025098	-0.020956
contig_1888_segment0	9246900	9975259	-0.034228	-0.036917	-0.016424	-0.013079
contig_1888_segment0	9364766	10065651	-0.019251	-0.021209	-0.009441	-0.006538
contig_1888_segment0	9527824	10188553	-0.007773	-0.008620	-0.003872	-0.000835
contig_1888_segment0	9675806	10346872	0.002702	0.002905	0.001338	0.004548
contig_1888_segment0	9792748	10510682	-0.009384	-0.009869	-0.004565	-0.001604
contig_1888_segment0	9888069	10597601	-0.004648	-0.004970	-0.002283	0.001661
contig_1888_segment0	9975288	10677815	-0.008795	-0.009427	-0.004348	-0.000997
contig_1888_segment0	10065891	10750320	-0.013672	-0.014636	-0.006808	-0.004288
contig_1888_segment0	10188566	10825869	-0.026044	-0.027928	-0.012860	-0.011969
contig_1888_segment0	10347001	10908623	-0.031483	-0.034722	-0.015906	-0.015198
contig_1888_segment0	10510686	11013149	-0.023311	-0.026742	-0.012056	-0.011830
contig_1888_segment0	10597658	11417481	-0.008176	-0.007785	-0.003816	-0.005888
contig_1888_segment0	10677842	11614202	0.000494	0.000480	0.000243	-0.002404
contig_235_segment0	4681	91425	0.012469	0.058084	0.026558	0.004843
contig_235_segment0	11557	108259	0.005687	0.026768	0.011793	0.002301
contig_235_segment0	40398	130852	0.002844	0.013858	0.006146	0.000939
contig_235_segment0	55107	137043	-0.007281	-0.038140	-0.016172	-0.002176
contig_235_segment0	64691	169224	-0.019633	-0.102622	-0.041369	-0.008412
scaffold_335_segment0	73817	113364	-0.024896	-0.120027	-0.049546	-0.010366
scaffold_335_segment0	91427	278923	-0.025927	-0.108989	-0.047358	-0.011196
scaffold_335_segment0	108260	348453	-0.019545	-0.076453	-0.034154	-0.007940
scaffold_335_segment0	130861	836436	-0.035627	-0.087619	-0.039941	-0.014377
scaffold_335_segment0	137055	1015642	-0.055172	-0.107709	-0.048589	-0.024437
scaffold_335_segment0	169228	1213807	-0.053096	-0.080664	-0.036698	-0.024060
scaffold_335_segment0	115104	1279879	-0.040320	-0.058244	-0.026214	-0.018623
scaffold_335_segment0	278932	1287200	-0.031111	-0.047562	-0.021169	-0.013533
scaffold_335_segment0	348566	1314924	-0.026832	-0.042205	-0.018740	-0.011417
scaffold_335_segment0	836860	1455765	-0.018856	-0.030289	-0.013402	-0.007487
scaffold_335_segment0	1015769	1685844	-0.000997	-0.001459	-0.000667	-0.000254
scaffold_335_segment0	1213874	1851536	-0.007396	-0.010771	-0.005035	-0.003575
scaffold_335_segment0	1279881	2037803	-0.032293	-0.042342	-0.019551	-0.014302
scaffold_335_segment0	1287218	2196379	-0.039768	-0.046213	-0.021130	-0.018869
scaffold_335_segment0	1314949	2339800	-0.035695	-0.037321	-0.016950	-0.017486
scaffold_335_segment0	1455852	2450741	-0.034682	-0.036922	-0.016426	-0.016262
scaffold_335_segment0	1685881	2531789	-0.038825	-0.043116	-0.018770	-0.016961
scaffold_335_segment0	1851674	2639781	-0.012739	-0.014751	-0.006206	-0.004772
scaffold_335_segment0	2037812	2731541	0.011982	0.014391	0.006087	0.006886
scaffold_335_segment0	2196521	2805133	0.008230	0.010437	0.004374	0.005003
scaffold_335_segment0	2339873	2883959	-0.007676	-0.009819	-0.004276	-0.002907
scaffold_335_segment0	2450752	3008099	-0.000596	-0.000735	-0.000337	-0.000034
