chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	13290	157306	0.275057	0.376106	0.208483	0.119249
contig_1888_segment0	157314	272683	0.189726	0.237153	0.137533	0.076951
contig_1888_segment0	276254	348463	0.172593	0.327769	0.192429	0.061863
contig_1888_segment0	348466	425537	0.164135	0.325007	0.180871	0.077020
contig_1888_segment0	425541	548680	0.143278	0.250561	0.138149	0.049728
contig_1888_segment0	548684	723924	0.299175	0.389638	0.216202	0.130143
contig_1888_segment0	724250	849803	0.233250	0.383911	0.184194	0.096314
contig_1888_segment0	849806	916188	0.152196	0.286659	0.118936	0.056675
contig_1888_segment0	916311	926480	0.015101	0.062666	0.030926	0.006245
contig_1888_segment0	926490	1011167	0.180977	0.359712	0.171572	0.065291
contig_1888_segment0	1011175	1062031	0.097186	0.281869	0.097602	0.024275
contig_1888_segment0	1062033	1241410	0.429740	0.347432	0.197437	0.221210
contig_1888_segment0	1245273	1322487	-0.225120	-0.201251	-0.128446	-0.118308
contig_1888_segment0	1323456	1475627	0.116297	0.071409	0.042017	0.039125
contig_1888_segment0	1475628	1793576	0.048915	0.015313	0.010143	0.010305
contig_1888_segment0	1793953	1964053	0.006535	0.005074	0.002335	-0.008704
contig_1888_segment0	1964270	2061805	0.043248	0.033989	0.022183	0.015384
contig_1888_segment0	2061934	2267504	-0.077441	-0.044076	-0.024384	-0.046666
contig_1888_segment0	2267592	2402973	-0.028443	-0.022567	-0.010357	-0.025291
contig_1888_segment0	2403032	2533903	0.106900	0.099906	0.049171	0.038707
contig_1888_segment0	2533913	2648567	-0.018248	-0.017471	-0.008190	-0.024535
contig_1888_segment0	2649091	2750809	0.073396	0.066007	0.033907	0.011303
contig_1888_segment0	2750824	2831556	-0.107839	-0.113107	-0.048043	-0.065930
contig_1888_segment0	2831611	2890714	0.005338	0.007388	0.002832	-0.013272
contig_1888_segment0	2890733	2949581	-0.032242	-0.045736	-0.017904	-0.039551
contig_1888_segment0	2949636	3024064	0.062915	0.058101	0.029663	0.015263
contig_1888_segment0	3024356	3085157	-0.133929	-0.151376	-0.065748	-0.058743
contig_1888_segment0	3085227	3143642	0.085934	0.114260	0.050580	0.026614
contig_1888_segment0	3143716	3192119	0.049631	0.062166	0.031901	0.018526
contig_1888_segment0	3192290	3244316	0.023220	0.029688	0.013552	-0.004883
contig_1888_segment0	3244673	3339478	-0.018586	-0.020496	-0.008518	-0.027239
contig_1888_segment0	3339508	3438451	-0.026674	-0.022490	-0.009511	-0.024056
contig_1888_segment0	3438460	3564140	0.036914	0.033662	0.013384	-0.001212
contig_1888_segment0	3564215	3703140	0.131883	0.117922	0.053456	0.050475
contig_1888_segment0	3703237	3801467	0.073871	0.053732	0.028327	0.018073
contig_1888_segment0	3801563	3890782	-0.011197	-0.012696	-0.005169	-0.017828
