chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig_1888_segment0	13043	156763	-0.047565	-0.090704	-0.041978	-0.022471
contig_1888_segment0	156793	280205	-0.013448	-0.021975	-0.011480	0.000338
contig_1888_segment0	280402	348482	-0.029105	-0.091390	-0.042280	-0.024358
contig_1888_segment0	348503	425642	-0.003005	-0.008943	-0.004323	0.000692
contig_1888_segment0	425670	548757	-0.027889	-0.075733	-0.034432	-0.012693
contig_1888_segment0	548765	741225	0.046994	0.076897	0.040616	0.011345
contig_1888_segment0	741227	852156	0.125472	0.263505	0.127663	0.048939
contig_1888_segment0	852310	915624	-0.087075	-0.275962	-0.095224	-0.038248
contig_1888_segment0	915630	925748	-0.007566	-0.036325	-0.016057	-0.003697
contig_1888_segment0	925749	1009869	-0.157023	-0.509714	-0.155463	-0.070050
contig_1888_segment0	1009875	1058722	-0.029395	-0.106233	-0.045145	-0.003656
contig_1888_segment0	1058730	1195730	0.158353	0.183851	0.109539	0.063431
contig_1888_segment0	1195732	1276126	-0.168284	-0.158517	-0.099617	-0.074001
contig_1888_segment0	1276129	1434440	0.095076	0.062550	0.036073	0.047170
contig_1888_segment0	1434444	1709818	0.177627	0.061748	0.040984	0.089787
contig_1888_segment0	1710706	1904305	-0.023377	-0.014968	-0.008608	-0.006445
contig_1888_segment0	1904756	2046837	-0.051591	-0.037960	-0.020245	-0.031160
contig_1888_segment0	2046852	2188986	-0.011748	-0.009197	-0.005112	-0.005392
contig_1888_segment0	2189019	2339319	-0.076996	-0.057039	-0.031490	-0.034655
contig_1888_segment0	2339618	2437779	-0.049431	-0.051076	-0.023531	-0.025706
contig_1888_segment0	2437880	2590919	0.068330	0.053062	0.027723	0.022817
contig_1888_segment0	2590922	2683675	0.043945	0.044592	0.021694	0.025828
contig_1888_segment0	2683760	2782133	0.081748	0.074812	0.039272	0.034277
contig_1888_segment0	2782226	2843590	-0.075834	-0.090835	-0.043961	-0.030485
contig_1888_segment0	2843622	2903023	-0.009688	-0.014051	-0.005550	-0.002515
contig_1888_segment0	2903039	2953354	-0.030735	-0.037951	-0.016847	-0.017964
contig_1888_segment0	2953355	3027873	-0.069654	-0.070503	-0.034977	-0.012256
contig_1888_segment0	3027876	3084187	-0.042915	-0.045774	-0.022090	-0.017535
contig_1888_segment0	3084217	3138572	0.011711	0.016144	0.007380	-0.001952
contig_1888_segment0	3138659	3187120	0.056319	0.077557	0.039190	0.034855
contig_1888_segment0	3187121	3229682	0.114488	0.139655	0.068303	0.065688
contig_1888_segment0	3229687	3313197	-0.096169	-0.118438	-0.047015	-0.042335
contig_1888_segment0	3313820	3411465	-0.071253	-0.060543	-0.029058	-0.034156
contig_1888_segment0	3411478	3519574	0.036305	0.030012	0.015113	0.025705
contig_1888_segment0	3519577	3611258	0.107439	0.115765	0.059887	0.059380
contig_1888_segment0	3611312	3746146	-0.048362	-0.044080	-0.022058	-0.018016
contig_1888_segment0	3746187	3830784	0.068735	0.060426	0.031170	0.037565
contig_1888_segment0	3830844	3921739	-0.021924	-0.022136	-0.011233	-0.009702
contig_1888_segment0	3921745	3992868	0.038224	0.037659	0.020540	0.022601
contig_1888_segment0	3993124	4090412	-0.270916	-0.323665	-0.112907	-0.133315
contig_1888_segment0	4090627	4139939	-0.066383	-0.081458	-0.040611	-0.028676
contig_1888_segment0	4140056	4193050	-0.051855	-0.070292	-0.031348	-0.025730
contig_1888_segment0	4193214	4248462	-0.023304	-0.028172	-0.012893	-0.011861
contig_1888_segment0	4248486	4307254	-0.018351	-0.021036	-0.010045	-0.001452
contig_1888_segment0	4307260	4377072	0.139309	0.139003	0.064221	0.061296
contig_1888_segment0	4377090	4449839	0.074319	0.072236	0.037254	0.034413
contig_1888_segment0	4449840	4525723	-0.121161	-0.111210	-0.053344	-0.059971
contig_1888_segment0	4525801	4611327	-0.032861	-0.036864	-0.015307	-0.019088
contig_1888_segment0	4611513	4704151	0.025518	0.026975	0.013135	0.008724
contig_1888_segment0	4704193	4791706	-0.026670	-0.034823	-0.014530	-0.007330
contig_1888_segment0	4792039	4830552	-0.047185	-0.061641	-0.029336	-0.020054
contig_1888_segment0	4830555	4881937	-0.087809	-0.125006	-0.049455	-0.042908
contig_1888_segment0	4882087	4941684	0.010224	0.012077	0.005609	0.013771
contig_1888_segment0	4941724	5005306	0.056543	0.057619	0.030104	0.028390
contig_1888_segment0	5005326	5073995	-0.080607	-0.096450	-0.042136	-0.040106
contig_1888_segment0	5073996	5130322	0.042890	0.052883	0.021708	0.017727
contig_1888_segment0	5130407	5193107	-0.054344	-0.056359	-0.026502	-0.022617
contig_1888_segment0	5193116	5256272	0.111812	0.125602	0.056825	0.069109
contig_1888_segment0	5256278	5324223	-0.047701	-0.056847	-0.026383	-0.012259
contig_1888_segment0	5324248	5372130	-0.007628	-0.012396	-0.004984	0.001682
contig_1888_segment0	5372144	5439828	-0.050263	-0.066455	-0.031575	-0.037052
contig_1888_segment0	5439834	5489065	0.124751	0.156165	0.070437	0.054804
contig_1888_segment0	5489066	5535851	-0.019331	-0.026239	-0.010984	-0.008715
contig_1888_segment0	5535878	5579697	0.074902	0.083900	0.043755	0.043160
contig_1888_segment0	5579754	5638162	0.104017	0.122530	0.053062	0.056150
contig_1888_segment0	5638281	5690801	0.036212	0.048472	0.021520	0.021408
contig_1888_segment0	5690844	5752120	-0.068049	-0.083635	-0.038201	-0.038071
contig_1888_segment0	5752199	5822512	-0.027709	-0.029401	-0.014404	-0.013007
contig_1888_segment0	5822525	5916790	-0.034590	-0.036643	-0.014878	-0.019538
contig_1888_segment0	5916941	6019490	-0.216534	-0.192395	-0.090585	-0.117472
contig_1888_segment0	6019614	6088076	-0.073527	-0.104805	-0.042761	-0.034173
contig_1888_segment0	6088077	6153728	-0.006345	-0.006905	-0.002789	0.001659
contig_1888_segment0	6153824	6209391	-0.026188	-0.044656	-0.017292	-0.018123
contig_1888_segment0	6209394	6261384	-0.003401	-0.003870	-0.001886	-0.013777
contig_1888_segment0	6261440	6339114	-0.021220	-0.025370	-0.010998	-0.013170
contig_1888_segment0	6339165	6402496	0.002412	0.003434	0.001445	-0.005956
contig_1888_segment0	6402578	6480037	-0.025189	-0.028687	-0.013030	-0.008410
contig_1888_segment0	6480163	6557884	0.084116	0.086073	0.037867	0.031090
contig_1888_segment0	6558157	6643636	-0.085516	-0.091602	-0.040776	-0.046650
contig_1888_segment0	6643645	6736976	-0.005510	-0.005084	-0.002567	-0.008875
contig_1888_segment0	6736990	6821408	0.103063	0.105345	0.054091	0.068841
contig_1888_segment0	6821415	6903640	0.000609	0.000511	0.000277	0.002746
contig_1888_segment0	6903734	6962934	-0.060088	-0.069605	-0.030211	-0.023119
contig_1888_segment0	6962939	7038595	-0.092454	-0.095563	-0.044901	-0.055573
contig_1888_segment0	7038838	7105788	-0.143362	-0.170834	-0.064497	-0.065453
contig_1888_segment0	7105830	7157299	0.035138	0.033796	0.016891	0.015955
contig_1888_segment0	7157300	7206896	0.071895	0.069906	0.037231	0.043075
contig_1888_segment0	7206897	7250621	0.042838	0.046174	0.024193	0.022287
contig_1888_segment0	7250923	7305391	-0.020808	-0.024587	-0.011357	-0.016270
contig_1888_segment0	7305451	7342533	0.044175	0.060984	0.023357	0.037365
contig_1888_segment0	7342551	7392799	-0.066599	-0.075335	-0.033593	-0.036363
contig_1888_segment0	7392801	7433305	0.067728	0.081426	0.040986	0.037165
contig_1888_segment0	7433315	7472495	-0.031761	-0.037450	-0.016760	-0.016477
contig_1888_segment0	7472496	7514932	-0.018469	-0.019558	-0.009685	0.002525
contig_1888_segment0	7514956	7554527	-0.039630	-0.048387	-0.019795	-0.016657
contig_1888_segment0	7554534	7588981	0.000834	0.001120	0.000387	-0.004791
contig_1888_segment0	7588985	7627192	-0.026364	-0.032467	-0.014354	-0.008596
contig_1888_segment0	7627292	7672504	0.101890	0.112280	0.052256	0.052216
contig_1888_segment0	7672516	7710417	0.026532	0.035750	0.015541	0.014048
contig_1888_segment0	7710444	7749904	-0.036428	-0.054554	-0.019922	-0.026615
contig_1888_segment0	7749909	7782185	-0.007741	-0.009112	-0.004470	-0.000503
contig_1888_segment0	7782220	7821981	0.017239	0.026550	0.010799	0.007955
contig_1888_segment0	7822066	7865445	0.038129	0.049188	0.020653	0.018114
contig_1888_segment0	7865511	7909687	-0.045955	-0.060514	-0.023796	-0.026934
contig_1888_segment0	7909805	7953506	-0.086797	-0.123505	-0.046325	-0.043828
contig_1888_segment0	7953511	7995646	-0.048629	-0.077997	-0.028707	-0.020581
contig_1888_segment0	7995668	8040495	-0.062135	-0.083302	-0.034637	-0.034836
contig_1888_segment0	8040716	8085845	-0.067837	-0.101229	-0.043513	-0.036328
contig_1888_segment0	8086026	8134583	-0.052903	-0.065491	-0.028642	-0.027303
contig_1888_segment0	8134602	8179700	-0.112177	-0.176911	-0.061644	-0.044565
contig_1888_segment0	8179768	8220139	0.011759	0.016231	0.007283	0.015768
contig_1888_segment0	8220144	8266651	-0.073475	-0.085755	-0.036466	-0.021178
contig_1888_segment0	8266664	8307878	-0.069053	-0.083105	-0.038601	-0.031734
contig_1888_segment0	8307880	8351344	-0.003526	-0.005135	-0.001994	-0.007231
contig_1888_segment0	8351373	8402634	0.084793	0.086950	0.044522	0.045159
